검색키워드,검색범위,시작일,단계,참여인원,제목,날짜,좋아요개수,댓글개수,본문내용,참여기간,관련주제,관련지역,태그,댓글내용
기후변화,내용,2018-08-23,종료,0,"산불없는 안전 청주, 어떻게 하면 좋을까요?",2018.09.20,0,0,"청주시에서는 봄철산불대책 기간(2.15.~5.15), 가을철 산불대책 기간(11.15~12.31)을 운영하고 있습니다. 산불대책 기간에는 산불대책본부 운영과 산불감시원, 전문진화대 등 165명을 배치하여 산불 감시활동, 계도활동 등을 벌이고 있습니다.
최근 급격한 기후변화에 따른 가뭄과 고온 건조한 날씨로 동시다발적인 산불의 위험이 높아지고 발생 빈도 또한 증가하고 있습니다. 특히 금년도 8월까지 산불 발생은 9건/0.34ha로 전년도 7건에 비해 증가 추세에 있습니다. (14년도 2건, 15년도 5건, 16년도 1건, 17년도 7건)
최근 산불의 원인을 살펴보면 입산자의 실화가 가장 많고, 논밭두렁 소각 등으로 대부분 사람들의 부주의에서 만들어진 인재입니다.
아울러 산불은 광범위한 지역에서 다양한 원인으로 발생하기 때문에 산불관계자의 활동만으로는 산불방지에 한계가 있습니다.
청주시에서는
- 산불 발생을 줄일 수 있는 방안
- 산불예방을 위한 효과적인 홍보방안 등
여러분들의 자유로운 의견을 듣고자 하오니 많은 관심과 참여 부탁드립니다.",2018-09-20~2020-03-03,공공질서 및 안전>소방·구조활동,충청북도>청주시,#대책 #산불예방,
기후변화,내용,2018-08-23,종료,0,"산불없는 안전 청주, 어떻게 하면 좋을까요?",2018.09.20,0,0,"청주시에서는 봄철산불대책 기간(2.15.~5.15), 가을철 산불대책 기간(11.15~12.31)을 운영하고 있습니다. 산불대책 기간에는 산불대책본부 운영과 산불감시원, 전문진화대 등 165명을 배치하여 산불 감시활동, 계도활동 등을 벌이고 있습니다.
최근 급격한 기후변화에 따른 가뭄과 고온 건조한 날씨로 동시다발적인 산불의 위험이 높아지고 발생 빈도 또한 증가하고 있습니다. 특히 금년도 8월까지 산불 발생은 9건/0.34ha로 전년도 7건에 비해 증가 추세에 있습니다. (14년도 2건, 15년도 5건, 16년도 1건, 17년도 7건)
최근 산불의 원인을 살펴보면 입산자의 실화가 가장 많고, 논밭두렁 소각 등으로 대부분 사람들의 부주의에서 만들어진 인재입니다.
아울러 산불은 광범위한 지역에서 다양한 원인으로 발생하기 때문에 산불관계자의 활동만으로는 산불방지에 한계가 있습니다.
청주시에서는
- 산불 발생을 줄일 수 있는 방안
- 산불예방을 위한 효과적인 홍보방안 등
여러분들의 자유로운 의견을 듣고자 하오니 많은 관심과 참여 부탁드립니다.",2018-09-20~2020-03-03,공공질서 및 안전>소방·구조활동,충청북도>청주시,#대책 #산불예방,
기후변화,내용,2018-09-20,종료,32,국립수산과학원의 새로운 비전과 핵심가치에 대한 국민의 소리,2018.09.20,9,9,"국립수산과학원은 우리나라 해양수산분야를 연구하는 유일한 국립연구기관으로 연근해 및 원양 수산자원관리, 양식기술개발, 어장환경조사, 수산공학기술 개발, 수산생물방역 등의 업무를 담당하고 있습니다.
최근에는 FTA 등 시장개방 확대, 기후변화 및 수산자원변동 등에 대비하기 위하여 수출전략품목 육성 지원, 수산물의 안전성 확보 등 수산정책과 연계되는 사업을 수행하고 있습니다.
국민과 함께 하는, 보다 나아가는 연구기관으로 발돋움하기 위해 기관의 '미래비전과 핵심가치'를 새롭게 수립하였습니다.  국립수산과학원의 임무에 걸맞는 비전과 핵심가치가 수립되었는지 국민 여러분의 의견을 듣고자 합니다.",2018-09-20~2018-10-12,농림·해양·산림>농업·농촌,,#국립수산과학원 #핵심가치 #미래비전,
기후변화,내용,2018-08-23,종료,1,"산불없는 안전 청주, 어떻게 하면 좋을까요?",2018.09.17,2,1,"청주시에서는 봄철산불대책 기간(2.15.~5.15), 가을철 산불대책 기간(11.15~12.31)을 운영하고 있습니다. 산불대책 기간에는 산불대책본부 운영과 산불감시원, 전문진화대 등 165명을 배치하여 산불 감시활동, 계도활동 등을 벌이고 있습니다.
최근 급격한 기후변화에 따른 가뭄과 고온 건조한 날씨로 동시다발적인 산불의 위험이 높아지고 발생 빈도 또한 증가하고 있습니다. 특히 금년도 8월까지 산불 발생은 9건/0.34ha로 전년도 7건에 비해 증가 추세에 있습니다. (14년도 2건, 15년도 5건, 16년도 1건, 17년도 7건)
최근 산불의 원인을 살펴보면 입산자의 실화가 가장 많고, 논밭두렁 소각 등으로 대부분 사람들의 부주의에서 만들어진 인재입니다.
아울러 산불은 광범위한 지역에서 다양한 원인으로 발생하기 때문에 산불관계자의 활동만으로는 산불방지에 한계가 있습니다.
청주시에서는
- 산불 발생을 줄일 수 있는 방안
- 산불예방을 위한 효과적인 홍보방안 등
여러분들의 자유로운 의견을 듣고자 하오니 많은 관심과 참여 부탁드립니다.",2018-09-17~2020-03-03,공공질서 및 안전>소방·구조활동,충청북도>청주시,#대책 #산불예방,"산불없는 안전 청주, 어떻게 하면 좋을까요? 예방과 홍보입니다."
기후변화,내용,2018-08-16,종료,11,수도권기상청의 2018년 하반기 기후변화 교육 프로그램 운영을 위한 의견을 듣습니다.,2018.09.14,1,11,"수도권기상청에서는 점차 심화되고 있는 기후변화의 심각성을 알리고 국민들의 사회적 공감대를 형성하고자 다양한 계층을 대상으로 「기후변화 이해확산 교육 프로그램」을 운영하고 있으며, 날로 심각해지는 기후변화의 심각성에 대해 범국민적 인식을 향상시키고 교육의 효과를 높이기 위한 교육 방안을 고민하고 있습니다.
이에, 하반기 기후변화 교육 프로그램에 대해 실시한 조사에서 다음과 같은 의견이 모였습니다.
1. 교육 대상에 대한 요청    
   - 이해 확산 효과가 큰 교육자, 강사, 전문가를 대상으로 한 교육 필요(14.2%)    
   - 기후변화에 대한 이해와 인식 변화를 위한 일반 시민을 대상으로 한 교육 필요(9.5%)   
   - 정책에 반영 가능한 공무원 대상으로 한 교육 필요(4.8%)
2. 교육 내용에 대한 요청   
   - 기후변화 지식 및 공감대 확산을 위한 기후변화 교육 필요(38.1%)    
   - 심각해지는 폭염, 집중호우 등 위험기상에 대한 교육 필요(14.3%)   
   - 기후변화 대응 및 위험기상 대비 방법에 대한 교육 필요(9.5%)    
   - 지역의 기후변화 현황 및 기후변화 증거에 대한 교육 필요(9.5%)
3, 기타 및 단순긍정 답변 (23.8%)
그렇다면 기후변화 이해확산  교육이 가장 필요한 지역은 어디일까요?
수도권기상청은 도시와 농촌, 도농복합지역, 해양이 포함된 서울과 경기도 전역의 기후 및 기후변화 업무를 담당하고 있습니다.
광범위한 수도권 지역 중 기상기후변화 교육이 가장 필요한 지역에 대한 여러분의 생각을 들려주세요.",2018-09-14~2020-03-03,환경>기후·기상,,#수도권기상청 #기후변화 #기상기후교육 #기후변화교육,
기후변화,내용,2018-09-12,종료,29,"기후변화 토크콘서트, 당신의 궁금함을 담고 싶습니다.",2018.09.12,6,29,"청주기상지청에서는 기후변화에 대한 대국민 이해확산과 공감대를 형성하기 위해 다양한 계층과 함께하는 오픈형 토크 콘서트를 추진하고 있습니다.
이번 10월에 개최되는 토크 콘서트에서는 기후변화 전문가 등을 모시고 기후변화가 어떠한 것인지, 또 내 삶 속에 어떤 영향을 주는 것인지, 우리가 무엇을 할 수 있는 것인지 등에 대한 이야기들을 하려고 합니다.
  여기에 여러분들의 생각을 더해주세요. 기후변화에 대해 평소 궁금했던 것을 알려주시면 토크 콘서트 속에 내용을 담아 전달하도록 하겠습니다. 이번 토크 콘서트는 여러분들의 생각과 질문으로 만들어가고자 합니다. 많은 참여 부탁드립니다.
  설문 기간은 2018년 9월 12일(수)부터 9월 19일(수)까지입니다. 보내주신 의견을 최대한 반영하여 내실 있는 토크 콘서트가 될수 있도록 최선을 다하겠습니다. 감사합니다.",2018-09-12~2018-09-19,환경>기후·기상,충청북도>청주시,#청주기상지청 #기후변화,
기후변화,내용,2018-06-29,종료,11,"국민들이 Design하는 양자산림협력, 어떻게 준비하면 좋을까요?",2018.09.04,6,1,"양자산림협력 준비를 위해  아시아국가 의제,  양자협력 성과지표에 대해 의견을 수렴하고자 합니다.
[1] 아시아 국가 의제 
현재 산림청과 양자산림협력 MOU 등 기관 간 약정을 체결한 국가는 31개 국가입니다. 그중 아시아 국가가 14개국 45%로 가장 큰 비중을 차지하고 있고, 신 남방정책 등 외교정책 기조에 따라 아시아와의 산림협력은 더욱 중요해 지고 있습니다. 
양자협력국가와는 정기적으로 '산림협력위원회'를 개최하여 양국 간 산림현안을 논의하고 있습니다. 최근 회의에서 논의된 의제는 해외조림에서 산림휴양 및 생태관광, 기후변화대응 등 다변화되고 있습니다.
이에 아시아 국가와 논의할 의제에 대한 국민여러분들의 의견을 듣고자 합니다. 어떤 의제가 좋을까요?
[2] 양자협력 성과지표 
산림청 해외 자원담당관실에서는 매년 업무성과를 측정할 수 있는 지표를 선정하여 연말에 평가를 받고 있습니다. 양자협력 추진의 방향성을 제시하는 성과지표의 설정은 매우 중요합니다.
그동안 평가지표는 당초 양자협력 업무를 개선하는 것을 중심으로 선정되었으나, 양자협력을 해야 하는 목적 등 업무의 대표성을 나타내는 지표선정에는 부족함이 있다는 문제가 제기되었습니다.
양자협력은 양국 간 현안으로 대두된 사안을 협의, 의견교환 등을 통해 해결해 나가는 것이 주된 업무입니다. 산림청은 현재 31개 국가와 정기적으로 양국 산림현안 논의를 위한 산림협력위원회를 개최하고 있습니다. 
이에 산림청에서는 향후 양자협력 성과지표를 선정함에 있어서 국민 여러분들의 의견을 듣고 싶습니다. 양자협력을 대표하는 성과지표, 어떤 것이 좋을까요? ",2018-09-04~2018-09-18,농림·해양·산림>산림·산촌,,#의제 #양자산림협력 #성과지표 #아시아,"국민들이 Design하는 양자산림협력, 어떻게 준비하면 좋을까에 보다 상행의 길로 발전을 해야 한다."
기후변화,내용,2018-08-24,종료,0,"목재제품을 사용하면서 불편한 점, 국민들의 소리를 듣고자 합니다.",2018.09.03,1,0,"○ 산림청 국립산림과학원에서는 목재 이용을 활성화하고자 다양한 접근방법으로 목재제품을 연구하고 있습니다.
현재 플라스틱 및 금속가공의 발전으로 예로부터 사용해오던 목재제품이 주변에서 많이 사라진 상태입니다. 하지만 환경오염이 대두되면서 친환경 소재에 대한 관심이 높아지면서 목재제품 또한 인기가 증가하고 있습니다. 목재제품은 친환경 소재로써 나무가 살아있을 때 저장한 이산화탄소를 제품의 형태로 장기간 고정하는 역할을 하여 기후변화에 대응하는 하나의 전략적 방법으로 활용될 수 있습니다.
이에 따라, 언론에서나 주변에서 목재제품에 대한 관심과 인기가 높아진다고는 하지만 현실에서 목재제품 보다는 아직까지 플라스틱, 철제 제품을 선호합니다.
본 생각함을 통해서 국민들이 생각하는 목재제품에 대한 인식과 사용 시 불편한 점 및 바라는 점에 대해 듣고자 합니다.
① 목재제품 VS. 플라스틱 및 철제 제품 중 국민들이 선호하는 소재는 무엇이며 그 이유에 대해서 알려주십시오.
② 생활 주변에 목재제품이 차지하는 비율이 얼마나 되십니까?
③ 목재제품을 사용함에 있어 가장 불편한 점이 무엇입니까?
④ 목재제품에 대한 정확한 품질 정보와 제조과정에 대해 듣거나 알고 계십니까?
위 직문들의 답변을 통해 많은 분들이 목재제품을 선호하시는 것을 알수 있었습니다. 하지만 그에반해 다른 플라스틱 및 철재 제품에 비해 가격이 비싸고 무겁다는 단점으로 인해 우선순위에서 멀어지는 것으로 판단됩니다. 
또한, 목재제품에 대한 정확한 품질 정보와 제조과정에 대해 잘 알려지지 않았다고 지적하셨는데, 목재가 가구나 씽크 제품으로 만들어진 이후에는 목재제품의 품질정보가 겉으로 잘 드러나지 않아서 그런 것 같습니다. 2013년 이후부터 ""목재의 지속가능한 이용에 관한 법률""에 의해 목재제품(15가지)에 대해 규격과 품질 기준이 엄격히 관리되고 있으며 이를 표시하도록 되어있습니다.  
그리고 DIY를 비롯한 목재품에 대한 사회적 관심은 많으나 현실은 쉽지 않다고 하셨고, 자투리 목재 공유를 활성화 및 버려지는 목재의 재활용하여 나눠주는 플랫폼을 이용해 자원 재생산에 관한 의견을 주셨습니다. 
현재 목재 가공 연구과에서는 목재제품 빅데이터를 통한 다양한 정보 제공으로 목재의 이용도 증진을 위해 노력 중입니다. 이러한 빅데이터 속에 상기 내용도 활용 가능한 지 적극적으로 검토하도록 하겠습니다. 추가적으로 빅데이터에 포함되었으면 하는 정보들이 있으시면 알려주시기 바랍니다.",2018-09-03~2018-09-10,농림·해양·산림>산림·산촌,,#바닥재 #씽크대 #합판 #가구 #목재제품 #MDF,
기후변화,내용,2018-08-02,종료,22,"점점 더워지는 지구, 기후변화 홍보 어떻게 하면 좋을까요?",2018.08.27,3,0,"강원지방기상청에서는 기후변화 이해확산을 위해 국민 참여 프로그램(기후변화 토크 콘서트, 라디오 퀴즈 이벤트, 어린이 환경 인형극, 지역 행사 연계 홍보 부스 운영 등)과 기후변화 세미나·워크숍 등 다양한 홍보 활동을 추진하고 있습니다.
<생각의 탄생>을 통해 국민들이 제안해주신 대표적인 홍보 방안을 아래와 같이 정리하였으니, 지역기후변화 홍보를 위해 가장 효과적인 방안이라고 생각하는 것에 투표해 주세요! 향후, 강원도 기후변화 이해확산 프로그램에 반영하여 운영하겠습니다.",2018-08-27~2018-09-07,환경>기후·기상,,#강원지방기상청 #기후변화 #홍보 #이해확산 #참여프로그램,
기후변화,내용,2018-08-28,종료,5,미세먼지 저감을 위한 정책 및 아이디어 공모 안내,2018.08.28,6,5,"강원도에서는 미세먼지 피해 저감을 위해 도민들의 정책 및 아이디어를 발굴하여 “미세먼지 정책”에 반영하고자 합니다. 미세먼지 정책 및 아이디어 공모에 많은 관심과 참여를 부탁드립니다.
1. 공모주제 : 강원도 미세먼지 저감을 위한 정책 및 아이디어
- 생활환경에서 미세먼지를 줄일 수 있는 실천 아이디어
- 미세먼지 피해 예방을 위한 정책 및 아이디어
- 도민의 미세먼지 정책 참여 방안
- 기타 미세먼지에 해결을 위해 필요하다고 생각하는 다양한 의견
2. 참가대상 : 강원도민 누구나! (작품 수 제한 없음)
3. 응모 기간 : 2018년 8월 27일부터 9월 10일까지
4. 제출방법 : 아이디어 소개, 내용 등을 서식에 맞춰 작성 후 제출
- 한국기후변화연구원 홈페이지(http://www.kric.re.kr)- [고객마당] - [연구아이디어 제안]
- 국민생각함 참여하기를 통한 제출 
- 이메일 : taiger78@kric.re.kr
- 우편 : 강원도 춘천시 수변공원길 11 한국기후변화연구원 3층 연구부
※ 우편 제출의 경우 9월 10일 18:00까지 제출분에 한해 접수
- 시상내역 : 으뜸상, 참신상 등 총 8명(상장 및 상품 시상)
5. 결과발표 : 9월 12일
- 한국기후변화연구원 홈페이지 및 개별 연락
- 시상식 : 9월 14일(금) 오후 2시 「2018 강원도민 미세먼지 토론회(원주기후변화대응교육연구센터」에서 시상",2018-08-27~2020-03-03,환경>대기,,#공모 #강원도 #미세먼지 #아이디어,
기후변화,내용,2018-08-24,종료,4,"목재제품을 사용하면서 불편한 점, 국민들의 소리를 듣고자 합니다.",2018.08.24,3,4,"○ 산림청 국립산림과학원에서는 목재 이용을 활성화하고자 다양한 접근방법으로 목재제품을 연구하고 있습니다.
현재 플라스틱 및 금속가공의 발전으로 예로부터 사용해오던 목재제품이 주변에서 많이 사라진 상태입니다. 하지만 환경오염이 대두되면서 친환경 소재에 대한 관심이 높아지면서 목재제품 또한 인기가 증가하고 있습니다. 목재제품은 친환경 소재로써 나무가 살아있을 때 저장한 이산화탄소를 제품의 형태로 장기간 고정하는 역할을 하여 기후변화에 대응하는 하나의 전략적 방법으로 활용될 수 있습니다.
이에 따라, 언론에서나 주변에서 목재제품에 대한 관심과 인기가 높아진다고는 하지만 현실에서 목재제품 보다는 아직까지 플라스틱, 철제 제품을 선호합니다.
본 생각함을 통해서 국민들이 생각하는 목재제품에 대한 인식과 사용 시 불편한 점 및 바라는 점에 대해 듣고자 합니다.
① 목재제품 VS. 플라스틱 및 철제 제품 중 국민들이 선호하는 소재는 무엇이며 그 이유에 대해서 알려주십시오.
② 생활 주변에 목재제품이 차지하는 비율이 얼마나 되십니까?
③ 목재제품을 사용함에 있어 가장 불편한 점이 무엇입니까?
④ 목재제품에 대한 정확한 품질 정보와 제조과정에 대해 듣거나 알고 계십니까?
○ 국민들의 의견을 수렴하여 친환경 소재로서 목재제품 국민들 곁에 더욱 가까이 사용되도록 연구하고자 합니다.",2018-08-24~2020-03-03,농림·해양·산림>산림·산촌,,#바닥재 #씽크대 #합판 #가구 #목재제품 #MDF,
기후변화,내용,2018-08-23,종료,12,"산불없는 안전 청주, 어떻게 하면 좋을까요?",2018.08.23,17,12,"청주시에서는 봄철산불대책 기간(2.15.~5.15), 가을철 산불대책 기간(11.15~12.31)을 운영하고 있습니다. 산불대책 기간에는 산불대책본부 운영과 산불감시원, 전문진화대 등 165명을 배치하여 산불 감시활동, 계도활동 등을 벌이고 있습니다.
최근 급격한 기후변화에 따른 가뭄과 고온 건조한 날씨로 동시다발적인 산불의 위험이 높아지고 발생 빈도 또한 증가하고 있습니다. 특히 금년도 8월까지 산불 발생은 9건/0.34ha로 전년도 7건에 비해 증가 추세에 있습니다. (14년도 2건, 15년도 5건, 16년도 1건, 17년도 7건)
최근 산불의 원인을 살펴보면 입산자의 실화가 가장 많고, 논밭두렁 소각 등으로 대부분 사람들의 부주의에서 만들어진 인재입니다.
아울러 산불은 광범위한 지역에서 다양한 원인으로 발생하기 때문에 산불관계자의 활동만으로는 산불방지에 한계가 있습니다.
청주시에서는
 - 산불 발생을 줄일 수 있는 방안
 - 산불예방을 위한 효과적인 홍보방안 등
여러분들의 자유로운 의견을 듣고자 하오니 많은 관심과 참여 부탁드립니다.",2018-08-23~2018-09-06,공공질서 및 안전>소방·구조활동,충청북도>청주시,#대책 #산불예방,
기후변화,내용,2018-08-21,종료,27,기후변화 공모전 및 수상작품 활용 방안,2018.08.21,5,4,"광주지방기상청에서는 점차 심화되고 있는 기후변화의 심각성을 알리고 국민들의 사회적 공감대를 형성하고자 ""기후변화 관련 공모전""을 매년 다양하게 실시하고 있으며, 우리 주변 곳곳에서 일어나는 기후변화의 영향을 초등학생부터 일반인까지 국민적 인식 향상을 위해 ""공모전 수상작품""을 활용한 홍보 방안을 고민하고 있습니다.
이에, 공모전 개최와 수상작품 활용방안에 대한 국민들의 다양한 아이디어를 얻고자 설문조사를 실시하고 있으니, 많은 의견을 주시기 바랍니다.",2018-08-21~2018-08-24,환경>기후·기상,광주광역시>북구,#공모전,
기후변화,내용,2018-08-16,종료,19,수도권기상청의 2018년 하반기 기후변화 교육 프로그램 운영을 위한 의견을 듣습니다.,2018.08.16,8,19,"수도권기상청에서는 점차 심화되고 있는 기후변화의 심각성을 알리고 국민들의 사회적 공감대를 형성하고자 다양한 계층을 대상으로 「기후변화 이해확산 교육 프로그램」을 운영하고 있으며, 날로 심각해지는 기후변화의 심각성에 대해 범국민적 인식을 향상시키고 교육의 효과를 높이기 위한 교육 방안을 고민하고 있습니다.
이에, 하반기 기후변화 교육 프로그램에 대한 국민들의 다양한 아이디어를 얻고자 하오니, 많은 의견 주시기 바랍니다.
붙임 : 2018년 하반기 기상기후교육 운영 계획",2018-08-16~2018-09-05,환경>기후·기상,,#수도권기상청 #기후변화 #기후변화교육 #기상기후교육,
기후변화,내용,2018-07-19,종료,0,농업용수의 체계적 실태조사 방안에 대한 의견수렴,2018.08.14,0,0,"□ 목    적
    ○ 기후변화에 따른 가뭄빈도 증가, 통합물관리 정책 추진 등 농업 환경변화에 따라 농업용수
        이용현황, 필요수량 및 공급량 변화 파악 필요
□ 현황 및 문제점
    ○  농업용수 이용량은 수자원 이용량의 41%를 차지함에도 계측시설 설치미흡 등으로 명확한
         이용현황 파악이 어려움
       -  농업용수는 개별 급수량을 측정할 수 있는 계량기가 설치되어 있지 않고, 농업용수 이용량은
          자연조건에 의해 변동이 심하므로 이용현황 파악이 용이하지 않음
    ○ 농업용 저수지는 소규모로 전국에 산재되어 있으며, 시설의 노후화 문제로 시설의 기능이 저하
        되고 있음
       - 농업용수 공급의 성과지표인 수리안전답률은 60.9%이며, 총 저수량은 100만톤 이하의
         소규모 저수지가 97.0% 차지
       - 농업생산기반시설 중 30년 이상 경과한 시설이 61.4%이며, 이 중 저수지(농업용수 공급량의
         60%)의 경우 50년 이상 경과된 시설이 75.8%를 차",2018-08-14~2020-03-03,농림·해양·산림>농업·농촌,,#저수지 #용수공급체계 #계측시설 #농업용수,
기후변화,내용,2018-07-19,종료,0,농업용수의 체계적 실태조사 방안에 대한 의견수렴,2018.08.14,0,0,"□ 목    적
    ○ 기후변화에 따른 가뭄빈도 증가, 통합물관리 정책 추진 등 농업 환경변화에 따라 농업용수
        이용현황, 필요수량 및 공급량 변화 파악 필요
□ 현황 및 문제점
    ○  농업용수 이용량은 수자원 이용량의 41%를 차지함에도 계측시설 설치미흡 등으로 명확한
         이용현황 파악이 어려움
       -  농업용수는 개별 급수량을 측정할 수 있는 계량기가 설치되어 있지 않고, 농업용수 이용량은
          자연조건에 의해 변동이 심하므로 이용현황 파악이 용이하지 않음
    ○ 농업용 저수지는 소규모로 전국에 산재되어 있으며, 시설의 노후화 문제로 시설의 기능이 저하
        되고 있음
       - 농업용수 공급의 성과지표인 수리안전답률은 60.9%이며, 총 저수량은 100만톤 이하의
         소규모 저수지가 97.0% 차지
       - 농업생산기반시설 중 30년 이상 경과한 시설이 61.4%이며, 이 중 저수지(농업용수 공급량의
         60%)의 경우 50년 이상 경과된 시설이 75.8%를 차",2018-08-14~2018-08-23,농림·해양·산림>농업·농촌,,#저수지 #용수공급체계 #계측시설 #농업용수,
기후변화,내용,2018-08-13,종료,26,"한국지역난방공사의 새로운 비전(안), 슬로건(안), 핵심가치(안)에 대해 의견주세요",2018.08.13,14,2,"안녕하십니까? 한국지역난방공사 전략혁신부입니다. 한국지역난방공사는 지난 85년 설립되어 현재 전국 1,490,000세대에 지역난방과 급탕(통칭, 집단에너지라고 합니다.)을 공급하고 있는 정부 산업통상자원부 산하 에너지 공기업입니다.
공사는 친환경 발전소 건설, 운영을 통해 깨끗하고 효율적이며, 안전하고 편리한 전기와 열을 가정에 공급하는 일을 주 역무로 하고 있으며, 국가적인 미세먼지 저감 및 에너지 전환에 앞장서고, 더 나아가 기후변화 대응을 위한 온실가스 저감을 최우선으로 하고 있습니다.
이를 위해 공사는 현재 제7차 중장기 경영전략을 수립 운영하고 있으며, 올해에는 새로운 정부의 정책 방향 및 경영환경 변화에 맞춰 가치체계(비전, 슬로건, 핵심가치)를 수정, 보완 중에 있습니다. 아직 확정안이 아니어서 국민의 의견을 수렴해서 최종 확정할 예정입니다. 아래 기존 가치체계를 참조하시어 설문에 응답해 주시면 감사하겠습니다.
<설립목적> 효율적인 집단에너지 공급으로 기후변화협약에 능동적으로 대응하고, 에너지 절약과 국민 생활 편익 증진 (집단에너지사업법 제1조, 제29조)
<기업이념> 행복한 에너지 세상을 만듭니다.
<미션> 깨끗하고 효율적인 집단에너지상법을 통해 국가발전과 국민 행복에 기여
<비전> 세상을 바꾸는 친환경 에너지 리더
<슬로건> 없음
<핵심가치> 창의, 소통, 신뢰, 상생
*개인연락처 (비공개)를 남기시는 분 중 추첨을 통해 채택되는 분께는 5,000원권 음료 이용권을 보내드립니다.",2018-08-13~2018-08-20,사회·외교·통일>통일교육,,#무료쿠폰 #참여집단 #난방비전 #에너지경영전략 #여름휴가 #음료이용권 #중장기지역,
기후변화,내용,2018-08-09,종료,5,‘행복우산’ 공유 대여서비스 시행을 통한 지역주민 편의제고 방안,2018.08.09,7,5,"★광주광역시 동구에서는 제안제도의 상시 운영과 공모를 통해 시민· 공무원의 제안을 받고 있습니다. 불채택 제안의 재심사를 위한 다양한 의견을 부탁드립니다.
‘행복우산’ 공유 대여서비스 시행을 통한 지역주민 편의제고 방안
[현황]
장마철을 비롯한 기후변화가 무쌍한 요즈음, 평소 지역주민 또는 내방객들이 시·군·구 및 읍·면·동의 관공서에 민원업무 등으로 방문하여, 귀가 시 갑작스러운 집중호우나 소나기 등으로 집에서 나설 때부터 우산을 소지하지 못하였거나, 주변에 우산을 구입할 수 있는 상점까지도 갈 수 없는 경우 및 타인에게 빌리기도 곤란한 상황 등으로 우산이 없어 난처하게도 귀가 시에 애로사항이 종종 발생하고 있음
[문제점]
 그러함에도 현대사회에서 대부분의 각 가정에서는 필요 이상으로 우산을 보유하고 있어, 선듯선듯 쉽게 우산을 구입하기도 꺼리는 경우가 많은 실정인바, 평소 지역주민들에게 우산을 기증받거나, 주인 없이 방치된 우산을 모아서 각 관공서 현관 출입문에 비치하여, 주민들이 자유롭게 활용할 수 있도록 하는 등의 민원인과 방문객의 불편해소와 편의향상 및 이웃과 더불어 사는 사회조성 등을 위한 대책이 필요하다는 여론이 큼 
[개선방안]
1. 기관별 홈페이지, 지역소식지, 언론매체 등을 활용한 운영방안 및 기증 등의 안내·홍보 개선
2. 50개∼100개 정도의 우산을 확보·각 기관별 현관 출입문에 비치 활용·운영 개선  
3. 대여 우산 대장(이름, 전화번호, 주소 등의 간단한 인적사항 기재) 비치·운영 개선  
4. 지역주민들의 원하는 시기에 반납하는 주민 자율적 공유시스템으로 운영 개선  
[기대효과]
1. 지역주민·방문객 불편사항 해소 기여와 편의향상 및 고객감동실현 기여효과  
2. 지역 내 선진문화의식 확산과 성숙한 주민의식 제고 및 자원 재활용 기여효과
이러한 양심우산 제안 건은 신드롬처럼 여기저기 예전에 많이 운영되었으나 미회수에 따른 낭비로 이어져, 요즘 시대에는 찾아보기가 힘들어졌습니다.
대여대장을 운영해도 형식일 뿐, 미회수는 늘어갈 것 같습니다만 좋은 의견을 많이 달아주세요! 
우리 시대에 양심우산이 부활할 수 있는 신뢰 있는 사회가 되었으면 합니다.",2018-08-09~2020-03-03,일반공공행정>자치행정,광주광역시>동구,#양심우산 #서비스 #대여 #광주 #광주동구 #광주광역시동구 #우산 #공유서비스 #행복우산 #공유 #광주광역시,
