검색키워드,검색범위,시작일,단계,참여인원,제목,날짜,좋아요개수,댓글개수,본문내용,참여기간,관련주제,관련지역,태그,댓글내용
원자력,제목,2019-11-19,종료,31,원자력안전위원회 대표 홈페이지의 새로운 개편을 위한 국민의견 수렴,2019.11.19,5,3,"원자력안전위원회(이하 ""원안위"")는 빠르게 변화하는 정보통신 기술과 국민의 눈높이에 걸 맞는 서비스제공을 위해 대표 홈페이지를 새롭게 개편 중에 있습니다.(원안위 대표 홈페이지 : http://www.nssc.go.kr)
현재 원안위 대표 홈페이지와 개편 될 메인 시안의 리뷰를 통해 개선 및 보완이 필요한 부분에 대해 국민 여러분의 의견을 듣고 향후 적극 반영하고자 합니다.
보다 나은 원안위로 발전 할 수 있도록 많은 참여 부탁 드립니다.
< 현재 원자력안전위원회 홈페이지 메인화면 >
< 개편 될 홈페이지 메인시안 >",2019-11-19~2019-11-25,공공질서 및 안전>안전관리 (국민참여단>국민디자인단),,#개편 #홈페이지 #원자력안전위원회 #대표,"앞으로 다양한 소식과 정보 기대할게요
홈페이지는 뭐니뭐니해도 깔끔하고 가독성 있는 것이 좋습니다. 개편될 홈페이지가 마음에 드네요.
원자력안전위원회 대표 홈페이지 의 새로운 개편........................."
원자력,제목,2019-11-19,종료,26,원자력안전위원회 비상대비용 홈페이지 신규 구축 관련 국민의견 수렴,2019.11.19,5,2,"원자력안전위원회(이하 ""원안위"")는 원전 사고 등이 발생했을 시 사고현황 정보, 국민행동요령 등 비상 시 운영할 홈페이지를 신규 구축중에 있습니다. 
원안위 비상대비용 홈페이지의 개선할 부분이나 고려해야 할 다양한 의견을 말씀해 주시면 최대한 반영하도록 하겠습니다.
보다 나은 원안위로 발전 할 수 있도록 많은 참여 부탁드립니다.
< 원안위 비상대비용 홈페이지 메인 디자인 시안 >
 ",2019-11-19~2019-11-25,공공질서 및 안전>재난대응 (국민참여단>국민디자인단),,#구축 #비상대비용 #원안위 #원자력안전위원회 #홈페이지 #신규,"안전이 최우선이 되는 대책이 필요합니다.
원자력안전위원회 비상대비용 홈페이지 신규 구축............."
원자력,제목,2019-06-14,종료,62,한국수력원자력 경영혁신 국민 아이디어 공모전,2019.06.14,6,7,"한국수력원자력에서는 국민 여러분의 의견수렴을 통한 경영혁신을 추진하고자 국민 경영혁신 아이디어 공모전을 시행합니다.
한국수력원자력의 혁신에 관심있는 국민은 누구나 참여가 가능하오니, 많은 관심과 참여부탁드립니다.
1. 공모대상 : 전 국민(한국수력원자력 직원 제외)
2. 공모분야
  - 고유업무의 공공성 제고
  - 포용적 공공서비스 제공 강화
  - 경제활력 제고 및 일자리 중심 경제 선도
  - 혁신성장 뒷받침
  - 공정경제 기반 구축
  - 적극행정 확산 등 조직운영 혁신
  - 투명,윤리경영 강화
  - 국민의 참여,협력 확대
 3. 응모방법 : 국민생각함 홈페이지에서 '아이디어 제안서' 제출
    ※ 댓글작성은 참여로 인정되지 않으니 반드시 참여하기를 통해 혁신아이디어 제안서 제출 필요.
4. 시상내역
    - 최우수상(1건) 200만원 , 우수상(2건) 100만원, 장려상(4건) 50만원
   ※ 결과발표 : 2019.8.30(금), 한국수력원자력(주) 홈페이지
문의 사항은 한국수력원자력 일자리창출.국정과제추진실(054-704-4512)으로 문의주시기 바랍니다.
감사합니다.",2019-06-14~2020-03-03,사회·외교·통일>기타,,#경영혁신 #한국수력원자력 #아이디어 #공모전 #혁신 #한수원,
원자력,제목,2019-03-29,종료,2,[한국원자력환경공단] KORAD 일자리 창출 아이디어 공모전 결과 발표,2019.05.07,1,2,"먼저, 한국원자력환경공단 일자리 창출 아이디어 공모전에 참여해주신 모든 국민여러분께 깊은 감사의 말씀을 드립니다.
  우리공단은 공단 홈페이지 및 국민생각함을 통해 '한국원자력환경공단 일자리 창출 아이디어 공모전'을 시행하였으며, 시민참여혁신단의 심사를 통해 수상작을 선정하였습니다.
  심사결과는 첨부파일을 확인하여 주시기 바라며, 개별 연락을 통해 수상을 진행할 예정입니다.
  감사합니다.  ",2019-05-07~2020-03-03,사회·외교·통일>기타,,#코라드 #일자리 #한국원자력환경공단 #KORAD #사회적가치 #일자리창출,"윈자력 필요합니다 자윈.기술.인력. 찬성입니다
모든 분들 축하드립니다."
원자력,제목,2019-03-29,종료,14,[한국원자력환경공단] KORAD 일자리 창출 아이디어 공모전 결과 발표,2019.03.29,3,2,"국내 유일의 방폐물 종합관리 전문 기관 한국원자력환경공단에서 일자리 창출을 위한 아이디어 공모전을 시행합니다. 국민 여러분의 많은 관심과 참여 부탁드립니다.
 
□ 공모자격: 한국원자력환경공단과 일자리창출 방안에 관심있는 국민 누구나 참여 가능
□ 공모기간: '19.4.2(화) ~ '19.4.19(금)
□ 공모방법: 국민생각함 응모 또는 홈페이지 접수
'붙임2. KORAD 혁신 아이디어 신청서 및 제안서' 양식을 작성하여 '국민생각함' 또는 '한국원자력환경공단 홈페이지'를 통해서도 응모 가능 (KORAD I&U TOGETHER 게시판)  
한국원자력환경공단 홈페이지 바로가기
□ 문의처 : 054) 750-4058
※ 댓글을 통해서는 응모하실 수 없으니 하단의 '참여하기'를 클릭하시거나 홈페이지를 통해 응모 바랍니다.
※ 공모분야에 대한 상세내용은 붙임의 안내문을 참조하시길  바랍니다.",2019-03-29~2020-03-03,사회·외교·통일>기타,,#코라드 #일자리 #KORAD #사회적가치 #일자리창출 #한국원자력환경공단,"서비스 분야 많은 일자리가 생겼으면 좋겠습니다.
[한국원자력환경공단] KORAD 일자리 창출 아이디어 공모전 시행 매우 좋습니다."
원자력,제목,2018-12-07,종료,1,[한국원자력환경공단] 창업 아이디어 공모전~12.20(목),2018.12.07,14,1,"☞ 한국원자력환경공단 홈페이지 지원하러가기!!
국민여러분의 많은 참여 기다립니다.",2018-11-30~2020-03-03,사회·외교·통일>기타,,#한국원자력환경공단 #창업아이디어 #사회적가치,창업 아이디어 공모전 매우 필요합니다.
원자력,제목,2018-09-19,종료,36,[한국원자력환경공단] 사회적 가치 실현 실행과제 설문조사,2018.09.19,8,1,"한국원자력환경공단은 국민의 더 나은 삶을 만들고자 사회적 가치 실현을 위한 24개의 실행과제를 생각해보았습니다. 공단이 특별히 더 노력했으면 하는 5개의 과제를 선정해 주시면 국민 여러분의 의견을 반영하여 한층 더 발전하는 공단이 되도록 하겠습니다.
가. 목적: 사회적 가치 실현 실행과제 우선순위 도출
나. 조사 기간: 2018.9.19(수) ~ 10.5(금)
다. 참여방법: 국민생각함에 접속하여 실행과제 중 5개 선택
라. 문의: 사회적 가치전략실 담당자 앞(054-750-4054)
마. 기타사항
- 종료 후, 무작위 추첨을 통해 참여해주신 분 중 30분께 따뜻한 차(기프티콘)를 드릴 예정입니다.
- 추첨에 뽑히신 30분들께는 개별통보해드립니다.
- 설문참여자가 적을 시, 조사 기간은 연장될 수 있습니다.  
붙임 실행과제(24개) 1부.",2018-09-19~2018-10-05,사회·외교·통일>기타,,#방폐물 #시민참여 #국민 #한국원자력환경공단 #코라드 #설문조사 #사회적가치,공단의 발전을 기원합니다
원자력,제목,2018-09-11,종료,1,[한국원자력환경공단] 시민참여혁신단 여성위원 공개모집 ~ 9.30.(일),2018.09.11,12,1,"한국원자력환경공단은 국민의 눈높이에서 국민과 함께하는 기관 혁신을 위해 KORAD 시민참여혁신단 여성위원을 아래와 같이 모집합니다.
가. 모집기간/인원: 2018.9.11(화) ~ 9.30(일) / ㅇ 명
나. 대상: 공단에 관심이 있는 국민 중 모집요건을 충족하는 자
 - (모집요건) 1. 여성 2. 30대 3. 자영업, 사회적기업, 시민단체 소속 및 기타(주부, 취준생)
 * 다양한 위원 구성을 위해 성별, 연령, 직업을 고려하여 충원이 필요한 분야에 한해 실시
다. 공모방법: 국민생각함 제출 혹은 신청서 다운 후 작성하여
                  한국원자력환경공단 홈페이지 제출 (I & U 게시판 이용)
                  한국원자력환경공단 홈페이지 바로가기
라. 결과발표: 2018.10.22(월) 예정, 선정된 위원에 한해 개별통보
마. 기타사항: 공개모집 안내문 참조 
 
바. 문의: 한국원자력환경공단 혁신성과팀 담당자 앞(054-750-4052)
※ 신청자가 모집인원보다 부족한 경우라도 적합한 지원자가 없으면 선발하지 않을 수  있습니다.
※ 댓글로는 신청서를 받지 않습니다. 반드시 국민생각함을 통해 지원하거나 홈페이지로 제출 하시길 바랍니다.
붙임: 
1. 공모안내문
2. 신청서",2018-09-11~2020-03-03,사회·외교·통일>기타,,#여성위원 #시민참여혁신단 #한국원자력환경공단 #혁신,참 아직도 정신을 못차리시네요?. [한국원자력환경공단] 시민참여혁신단 여성위원 공개모집에 부적적이네요? 여기도 남녀 차별입니까?. 한국원자력환경공단 남녀 차별하지 마시고 제발 정신을 좀 차리세요?
원자력,제목,2018-07-10,종료,2,[한국원자력환경공단] KORAD 시민참여 혁신단 모집 결과안내,2018.07.31,3,2,"      
한국원자력환경공단에서 알려드립니다.
저희 공단은 지난 7월 10일부터 24일까지 KORAD 시민참여혁신단을 모집한 바 있습니다.
그 결과, 시민참여혁신단의 심사를 통해 최종적으로 3분을 선정하였으며, 선정된 분들께는 개별적인 연락을 드릴 예정입니다.
우리 공단은 국민의 눈높이에서 혁신을 시행하기 위해 시민참여혁신단 외부위원님들을 지속적으로 모집할 예정이오니, 앞으로도 많은 관심 부탁드립니다.
감사합니다.",2018-07-31~2020-03-03,사회·외교·통일>기타,,#시민참여혁신단 #혁신 #한국원자력환경공단 #방폐물 #시민참여 #시민소통,"대한민국 한국원자력의 낮은문턱시민과함께 열어주시는문 새로운 발전이라생각합니다. 국민이주인이다. 시민의역활. 기대됩니다.
[한국원자력환경공단] KORAD 시민참여 혁신단 모집 결과 선정자에게 축하와 박수를 보내며 많은 활동을 기대해 봅니다."
원자력,제목,2018-07-10,종료,1,한국원자력환경공단 혁신아이디어 공모전 결과알림,2018.07.31,2,1,"먼저, 한국원자력환경공단 혁신아이디어 공모전에 참여해주신 모든 국민여러분께 깊은 감사의 말씀을 드립니다.
우리공단은 7월 10일부터 24일까지 공단 홈페이지 및 국민생각함을 통해 '한국원자력환경공단 혁신아이디어 공모전'을 시행하였으며, 시민참여혁신단의 심사를 통해 수상작을 선정하였습니다.
심사결과는 첨부파일을 확인하여 주시기 바라며, 시상은 수상자 개별 연락 후 8월 중으로 진행될 예정입니다.
혁신아이디어 공모전에 참여해주신 모든 분께 다시 한번 감사의 말씀을 드리며, 앞으로도 국민과 함께 혁신을 선도해나가는 기관이 되도록 노력하겠습니다.
감사합니다. ",2018-07-31~2020-03-03,사회·외교·통일>기타,,#방폐물 #혁신 #국민소통 #공모전 #국민참여 #코라드 #한국원자력환경공단 #국민생각,한국원자력환경공단 혁신아이디어 공모전 결과알림에 많은 참여가 있어야 한다.
원자력,제목,2018-07-10,종료,0,한국원자력환경공단 혁신아이디어 공모전 결과알림,2018.07.31,0,0,"먼저, 한국원자력환경공단 혁신아이디어 공모전에 참여해주신 모든 국민여러분께 깊은 감사의 말씀을 드립니다.
우리공단은 7월 10일부터 24일까지 공단 홈페이지 및 국민생각함을 통해 '한국원자력환경공단 혁신아이디어 공모전'을 시행하였으며, 시민참여혁신단의 심사를 통해 수상작을 선정하였습니다.
심사결과는 첨부파일을 확인하여 주시기 바라며, 시상은 수상자 개별 연락 후 8월 중으로 진행될 예정입니다.
혁신아이디어 공모전에 참여해주신 모든 분께 다시 한번 감사의 말씀을 드리며, 앞으로도 국민과 함께 혁신을 선도해나가는 기관이 되도록 노력하겠습니다.
감사합니다. ",2018-07-31~2020-03-03,사회·외교·통일>기타,,#방폐물 #혁신 #국민소통 #공모전 #한국원자력환경공단 #국민생각 #국민참여 #코라드,
원자력,제목,2018-07-10,종료,22,한국원자력환경공단 혁신아이디어 공모전 결과알림,2018.07.10,857,4,"한국원자력환경공단은 '안전으로 신뢰받는 국민의 KORAD'라는 비전을 바탕으로 최고의 안전을 추구하는 방폐물 종합관리 전문 기관입니다. 국민 여러분의 소중한 의견을 바탕으로 공단 혁신을 시행하고자 하오니, 많은 관심과 참여 부탁드립니다.
 
□ 공모자격: 한국원자력환경공단의 혁신에 관심 있는 국민 누구나 참여 가능
□ 공모기간: '18.7.10(화) ~ '18.7.24(화) 2주간
□ 공모방법: 국민생각함 응모 또는 홈페이지 접수
'붙임2. KORAD 혁신 아이디어 신청서 및 제안서' 양식을 작성하여 '국민생각함' 또는 '한국원자력환경공단 홈페이지'를 통해서도 응모 가능 (KORAD I&U TOGETHER 게시판)  
한국원자력환경공단 홈페이지 바로가기
□ 문의처 : 054) 750-4056,4058
※ 댓글을 통해서는 응모하실 수 없으니 하단의 '참여하기'를 클릭하시거나 홈페이지를 통해 응모 바랍니다.
※ 공모분야에 대한 상세내용은 '붙임1. KORAD 혁신 아이디어 공모전 안내문'을 참조하시길  바랍니다.",2018-07-10~2020-03-03,사회·외교·통일>기타,,#방폐물 #혁신 #국민소통 #공모전 #한국원자력환경공단 #국민생각 #국민참여 #코라드,"원자력이 위험해서 탈원전을 한다??? 자동차 사고가 많이 나서 사람이 많이 죽으니 자동차를 없애나요? 자동차를 더 안전하게 만들고 도로교통법을 재정립하고 도로 표지판을 잘 세우고 도로 안전 장치 등을 보강하지 않습니까? 원자력도 마찬가지로 황용성 경제성 환경적으로 가장 앞선 에너지원이라면, 어떻게 하면 더 안전하게 만들 것인지, 폐로가 되었을 때 완벽하게 처리할 수 있는 방법은 무엇인지 그런 쪽에 연구를 더 강화 시키는 정책이 맞지 않나요? 전세계적으로 앞선 기술들을 왜 사장시키려는지 도저히 이해가 가질 않습니다. 한국에선 접고 외국에는 수출한다??? 현대자동차가 안전성이 떨어져서 BMW타고 다니면서 현대자동차 팔 수 있을까요? 제발 상식선에서 생각해 봐도 이건 아닌듯 합니다.
원자력환경공단의 발전을 기원합니다
한국원자력환경공단 혁신아이디어 공모전에 많은 참여와 지원이 있어야 겠습니다.
많은 아이디어가 나와 좋은 아이디어들이 채택？으면 좋겠습니다!!"
원자력,제목,2018-07-10,종료,4,[한국원자력환경공단] KORAD 시민참여 혁신단 모집 결과안내,2018.07.10,5,3,"한국원자력환경공단은 국민이 공감할수 있는 혁신을, 국민과 함께 추진해 나가기 위해 'KORAD 시민참여 혁신단'을 모집합니다.
□ 모집대상
 - 방사성폐기물관리전문기관으로서의 공단 사업 및 업무개선에 관심이 있는 국민 누구나 (만 19세 이상 성인)
□ 모집인원
- 10명내외(모집현황에 따라 변경될 수 있음)
□ 모집기간
 - '18.7.10(화) ~ 7.24(화)까지
□ 활동기간
 - 위촉일로부터 당해연도 12.31 까지
□ 활동내용
 - 공단의 혁신방향 제시, 과제 제안 및 과제 실행관련 의견제시, 경진대회 투표 등
 - 제도개선 등 공단 주요정책 현안 중 국민의견 수렴이 필요한 사안에 대한 의견 제시
□ 신청방법
 - 첨부된 신청서 작성 및 서명란 서명을 후 스캔파일(PDF)을 이메일로 접수
 - 신청서 접수 이메일: gbkim08@korad.or.kr
※ 개인정보수집 동의란에 서명을 필히 자필로 작성하여 보내주시기 바랍니다.
□ 활동혜택
 - 공단 사업 추진, 활동 소식 안내 등 제공 예정
□ 문의사항
 한국원자력환경공단 혁신성과팀 서현식 대리(☏054-750-4056),  김기봉 직원 (☏054-750-4058)",2018-07-10~2020-03-03,사회·외교·통일>기타,,#시민참여혁신단 #혁신 #시민참여 #시민소통 #한국원자력환경공단 #방폐물,"원자력이 환경에 미치는 영향,또는 현실에 필요한 이유등 자세한 공부를 하신 분들의 많은 지원을 응원합니다
굿
[한국원자력환경공단] KORAD 시민참여 혁신단 모집에 많은 인제들이 응모가 되었으면 합니다."
원자력,제목,2017-12-13,종료,5,원자력시설의 각종 인허가(건설허가 및 운영허가 등)의 제도 개선 방향 관련 토론,2017.12.13,0,5,"각종 원자력시설(원자력발전소, 연구용 원자로, 핵주기시설 등)의 인허가 체계의 제도개선 방향에 관한 토론입니다.
별도의 서식은 없으며 자유롭게 의견을 주시면 감사하겠습니다.",2017-12-13~2017-12-22,지역개발>기타,,,"지질 관련 기술사 이상 과 구조 기술사이상 급 이상으로 원자력안전 위원회를 구성 할것.. 구조 조정 할것..
먼저 원자력 안전기준 법령 제정을 필요로 합니다 법령의 제정에 따라서 인허가제도의 원자력 안전기준 법령의 원칙에 따라 적용하면 됨니다.
우리나라의 핵융합기술을 좀더 발전시켜 탈원전하고 신에너지 개발에 예산 확보를 했으면 합니다. 현재 k-star를 좀더 개발 연구하여 발전단계까지 간다면 막대한 에너지원을 금방 얻을 수 있을 듯 합니다
원자력 시설 인허가전에 인근주민 반경 50km이내 주민들 동의를 과반이상 구한후에 설치 인허가를 내주세요. 불안해서 살수가 없네요. 핵발전소가 아무리 잘지어져도 쓰나미에는 맥없이 무너지고 포항 지진처럼 땅꺼짐이 핵발전소에 발생하면 견딜수 없다는것 잘 알면서 어찌 그런 건물을 지으려는지. 안심하고 살수 있는 대한민국이 되기를 빌어봅니다.
원자력시설의 각종 인허가는 국민의 안전을 우선시하여 만들어 주시길 바랍니다"
